date,temp_max,temp_min,snowfall_sum,precip_sum,windspeed_max,month,avalanche_closure,landslide_closure,aval_label_source,land_label_source
2021-07-09,26.2525,9.7025,0.0,0.0,9.021574,7,0,0,offseason,weather
2021-07-10,26.952501,9.9025,0.0,0.0,8.699793,7,0,0,offseason,weather
2021-07-11,18.2525,10.1525,0.0,6.2000003,8.373386,7,0,1,offseason,weather
2021-07-12,15.3025,8.6025,0.0,2.6999998,4.6938257,7,0,1,offseason,weather
2021-07-13,17.8025,9.0525,0.0,0.1,5.692099,7,0,0,offseason,weather
2021-07-14,20.4025,11.5525,0.0,0.0,5.0142193,7,0,0,offseason,weather
2021-07-15,23.952501,12.7025,0.0,0.0,7.653705,7,0,0,offseason,weather
2021-07-16,26.802502,11.3525,0.0,0.0,8.209263,7,0,0,offseason,weather
2021-07-17,27.8525,12.0525,0.0,0.0,7.8954163,7,0,0,offseason,weather
2021-07-18,22.4025,13.2525,0.0,0.2,8.311245,7,0,0,offseason,weather
2021-07-19,20.302502,12.1525,0.0,4.6,5.0528407,7,0,0,offseason,weather
2021-07-20,20.7525,12.8525,0.0,0.0,11.183201,7,0,1,offseason,weather
2021-07-21,19.702501,10.2025,0.0,0.1,7.9932976,7,0,0,offseason,weather
2021-07-22,20.3525,15.2525,0.0,0.1,10.538843,7,0,0,offseason,weather
2021-07-23,26.802502,14.1025,0.0,0.0,10.44,7,0,0,offseason,weather
2021-07-24,28.552502,18.1525,0.0,0.0,9.686609,7,0,0,offseason,weather
2021-07-25,30.302502,19.5025,0.0,0.0,6.519877,7,0,0,offseason,weather
2021-07-26,29.2525,18.7525,0.0,0.2,9.346143,7,0,0,offseason,weather
2021-07-27,25.8525,16.5025,0.0,1.3000001,10.24578,7,0,0,offseason,weather
2021-07-28,25.0025,13.1025,0.0,0.6,11.525623,7,0,0,offseason,weather
2021-07-29,20.052502,11.1525,0.0,7.9999995,10.495713,7,0,1,offseason,weather
2021-07-30,19.802502,11.7525,0.0,0.2,5.3999996,7,0,0,offseason,weather
2021-07-31,20.702501,12.2025,0.0,0.6,6.489992,7,0,0,offseason,weather
2021-08-01,19.8525,11.9025,0.0,1.9,4.68,8,0,1,offseason,documented
2021-08-02,20.302502,12.5025,0.0,0.0,4.6800003,8,0,1,offseason,documented
2021-08-03,21.3525,13.3525,0.0,0.0,7.208994,8,0,1,offseason,documented
2021-08-04,20.202501,11.8025,0.0,0.2,6.830519,8,0,0,offseason,weather
2021-08-05,19.802502,12.3025,0.0,0.0,7.8625183,8,0,0,offseason,weather
2021-08-06,21.6525,13.5525,0.0,0.0,8.12197,8,0,0,offseason,weather
2021-08-07,21.802502,14.2025,0.0,0.0,8.669949,8,0,0,offseason,weather
2021-08-08,20.6525,13.4025,0.0,0.0,8.64,8,0,0,offseason,weather
2021-08-09,21.1525,12.6525,0.0,0.1,9.693296,8,0,0,offseason,weather
2021-08-10,22.952501,13.6025,0.0,0.0,9.531505,8,0,0,offseason,weather
2021-08-11,22.552502,12.7525,0.0,0.0,8.557102,8,0,0,offseason,weather
2021-08-12,23.952501,13.4525,0.0,0.0,8.225035,8,0,0,offseason,weather
2021-08-13,20.2525,13.7025,0.0,0.1,5.5887027,8,0,0,offseason,weather
2021-08-14,18.552502,9.2025,0.0,0.1,13.202726,8,0,0,offseason,weather
2021-08-15,19.9025,8.002501,0.0,0.0,11.923557,8,0,0,offseason,weather
2021-08-16,21.202501,9.5525,0.0,0.0,7.9526596,8,0,0,offseason,weather
2021-08-17,22.6025,10.0025,0.0,0.0,10.182337,8,0,0,offseason,weather
2021-08-18,23.5025,13.2025,0.0,0.0,5.1544156,8,0,0,offseason,weather
2021-08-19,22.702501,15.5025,0.0,0.1,13.627795,8,0,0,offseason,weather
2021-08-20,18.702501,12.9525,0.0,3.5,7.172949,8,0,0,offseason,weather
2021-08-21,19.952501,13.4025,0.0,1.0,8.287822,8,0,1,offseason,weather
2021-08-22,21.202501,12.1525,0.0,0.0,5.4477882,8,0,0,offseason,weather
2021-08-23,23.8525,14.0025,0.0,0.0,6.130579,8,0,0,offseason,weather
2021-08-24,24.952501,14.5525,0.0,0.0,7.342588,8,0,0,offseason,weather
2021-08-25,25.702501,14.6025,0.0,0.0,9.686609,8,0,0,offseason,weather
2021-08-26,25.7525,14.4025,0.0,0.0,14.512064,8,0,0,offseason,weather
2021-08-27,19.0025,12.7025,0.0,0.0,8.699793,8,0,0,offseason,weather
2021-08-28,16.4025,8.1525,0.0,0.2,7.7879906,8,0,0,offseason,weather
2021-08-29,19.2525,7.5025,0.0,0.0,7.491114,8,0,0,offseason,weather
2021-08-30,18.7525,10.3025,0.0,0.1,7.127636,8,0,0,offseason,weather
2021-08-31,17.1525,9.8525,0.0,0.1,10.464798,8,0,0,offseason,weather
2021-09-01,18.2525,8.3025,0.0,0.0,6.297428,9,0,0,offseason,weather
2021-09-02,19.6025,12.3525,0.0,0.0,6.3690495,9,0,0,offseason,weather
2021-09-03,19.2525,10.7525,0.0,0.3,10.105681,9,0,0,offseason,weather
2021-09-04,23.8525,11.5025,0.0,0.0,7.729527,9,0,0,offseason,weather
2021-09-05,24.052502,9.5525,0.0,0.0,8.473393,9,0,0,offseason,weather
2021-09-06,24.702501,13.3525,0.0,0.0,9.178235,9,0,0,offseason,weather
2021-09-07,24.7525,13.2525,0.0,0.0,9.339208,9,0,0,offseason,weather
2021-09-08,18.1525,12.7025,0.0,0.4,7.2805495,9,0,0,offseason,weather
2021-09-09,18.552502,10.3525,0.0,5.9999995,6.1305785,9,0,0,offseason,weather
2021-09-10,14.2025,9.6525,0.0,6.799999,7.10031,9,0,0,offseason,weather
2021-09-11,10.1025,7.5525,0.0,11.5,4.6938257,9,0,0,offseason,weather
2021-09-12,13.7525,5.4525,0.0,0.5,6.28713,9,0,0,offseason,weather
2021-09-13,15.9525,6.7525,0.0,0.0,8.049845,9,0,0,offseason,weather
2021-09-14,16.702501,6.6525,0.0,0.0,8.707237,9,0,0,offseason,weather
2021-09-15,18.1025,6.6525,0.0,0.0,8.39657,9,0,0,offseason,weather
2021-09-16,18.6525,5.1025,0.0,0.0,8.427383,9,0,0,offseason,weather
2021-09-17,20.4025,8.5525,0.0,0.0,6.763786,9,0,0,offseason,weather
2021-09-18,20.4025,10.8025,0.0,0.0,6.830519,9,0,0,offseason,weather
2021-09-19,19.7525,9.1525,0.0,0.0,7.289444,9,0,0,offseason,weather
2021-09-20,16.7525,10.6025,0.0,0.0,6.489992,9,0,0,offseason,weather
2021-09-21,16.6025,9.8025,0.0,0.1,6.1305785,9,0,0,offseason,weather
2021-09-22,15.7525,10.1025,0.0,0.0,9.983106,9,0,0,offseason,weather
2021-09-23,16.8525,7.9525,0.0,0.0,5.5887027,9,0,0,offseason,weather
2021-09-24,16.452501,7.3525,0.0,0.3,6.792466,9,0,0,offseason,weather
2021-09-25,19.452501,7.2025,0.0,0.0,6.989936,9,0,0,offseason,weather
2021-09-26,20.6525,7.5525,0.0,0.0,7.24486,9,0,0,offseason,weather
2021-09-27,19.552502,11.3025,0.0,0.0,6.0347,9,0,0,offseason,weather
2021-09-28,20.8525,7.9025,0.0,0.0,7.0911775,9,0,0,offseason,weather
2021-09-29,21.052502,10.9525,0.0,0.0,6.151683,9,0,0,offseason,weather
2021-09-30,20.6025,11.7525,0.0,0.0,11.304229,9,0,0,offseason,weather
2021-10-01,18.052502,10.0525,0.0,0.0,11.988594,10,0,0,weather,offseason
2021-10-02,15.5525,8.252501,0.0,0.0,7.10031,10,0,0,weather,offseason
2021-10-03,13.3025,6.2525,0.0,0.0,6.4096174,10,0,0,weather,offseason
2021-10-04,15.5025,5.6025,0.0,0.0,13.202726,10,0,0,weather,offseason
2021-10-05,15.3525,5.8525,0.0,0.0,5.6920996,10,0,0,weather,offseason
2021-10-06,17.5025,7.5025,0.0,0.0,7.208994,10,0,0,weather,offseason
2021-10-07,17.5025,8.002501,0.0,0.0,9.19939,10,1,0,weather,offseason
2021-10-08,13.8525,4.2025,0.0,0.0,11.090103,10,0,0,weather,offseason
2021-10-09,15.0525,3.0525002,0.0,0.0,12.864649,10,0,0,weather,offseason
2021-10-10,14.6525,4.1525,0.0,0.0,15.629971,10,0,0,weather,offseason
2021-10-11,12.4025,4.4525,0.0,0.0,9.028754,10,0,0,weather,offseason
2021-10-12,11.6525,3.2525,0.0,0.0,8.12197,10,0,0,weather,offseason
2021-10-13,12.9025,4.4525,0.0,0.0,8.64,10,0,0,weather,offseason
2021-10-14,14.6525,6.6025,0.0,0.0,8.669949,10,0,0,weather,offseason
2021-10-15,16.6525,7.8525,0.0,0.0,11.983188,10,0,0,weather,offseason
2021-10-16,13.2025,7.2025,0.07,1.4000001,10.009036,10,0,0,weather,offseason
2021-10-17,9.1025,-3.2475,3.5700002,11.1,10.383987,10,0,0,weather,offseason
2021-10-18,5.7525,-0.6474999,0.0,0.0,10.97262,10,0,0,weather,offseason
2021-10-19,9.1525,1.4025002,0.0,0.0,8.78872,10,1,0,weather,offseason
2021-10-20,8.502501,0.4525001,0.0,0.0,9.449572,10,0,0,weather,offseason
2021-10-21,9.9025,-0.2975,0.0,0.0,8.4042845,10,0,0,weather,offseason
2021-10-22,3.1025,-2.6475,8.61,12.399999,14.336861,10,0,0,weather,offseason
2021-10-23,2.0025,-3.3975,1.4000002,2.0000002,10.24578,10,0,0,weather,offseason
2021-10-24,0.8025001,-4.5475,1.89,2.7,8.707237,10,0,0,weather,offseason
2021-10-25,-2.3975,-7.1975,0.0,0.0,8.78872,10,0,0,weather,offseason
2021-10-26,-2.0475001,-6.9975004,0.0,0.0,8.287822,10,0,0,weather,offseason
2021-10-27,-0.9974998,-7.8475,0.0,0.0,6.9527545,10,0,0,weather,offseason
2021-10-28,0.8025001,-4.7975,0.0,0.0,9.565437,10,0,0,weather,offseason
2021-10-29,0.35250008,-6.5474997,0.0,0.0,5.2416787,10,0,0,weather,offseason
2021-10-30,-0.49749982,-7.6475,0.0,0.0,7.24486,10,0,0,weather,offseason
2021-10-31,0.30250013,-4.1975,0.0,0.0,6.12,10,0,0,weather,offseason
2021-11-01,-0.9974998,-8.2975,0.14,0.2,7.289445,11,0,0,weather,offseason
2021-11-02,-2.9975,-6.7475004,0.21000001,0.3,5.991594,11,0,0,weather,offseason
2021-11-03,-2.3474998,-7.6975,0.0,0.0,7.9036193,11,0,0,weather,offseason
2021-11-04,-0.5475,-4.5975,0.0,0.0,11.165805,11,0,0,weather,offseason
2021-11-05,-0.19749987,-5.4475,0.28,0.4,8.64,11,0,0,weather,offseason
2021-11-06,1.0525,-4.7975,0.0,0.0,8.654986,11,0,0,weather,offseason
2021-11-07,2.1025,-5.1475,0.0,0.0,6.379216,11,0,0,weather,offseason
2021-11-08,3.8525,-4.1975,0.0,0.0,8.4042845,11,0,0,weather,offseason
2021-11-09,4.5525002,-1.5475,0.0,0.0,9.290511,11,0,0,weather,offseason
2021-11-10,4.0025,-1.8974999,0.0,0.0,10.823973,11,0,0,weather,offseason
2021-11-11,4.2525,-2.1475,0.0,0.0,12.429127,11,0,0,weather,offseason
2021-11-12,2.8525,-2.7475,0.0,0.0,5.937272,11,0,0,weather,offseason
2021-11-13,4.5525002,-2.4475002,0.0,0.0,10.853866,11,0,0,weather,offseason
2021-11-14,-0.24749982,-5.3975,0.0,0.0,8.587338,11,0,0,weather,offseason
2021-11-15,1.2025001,-7.2475004,0.0,0.0,6.638072,11,0,0,weather,offseason
2021-11-16,5.2025,-5.0975,0.0,0.0,11.542478,11,0,0,weather,offseason
2021-11-17,4.7025,-9.1475,0.0,0.0,12.522619,11,0,0,weather,offseason
2021-11-18,3.3025002,-9.9975,0.0,0.0,11.183201,11,0,0,weather,offseason
2021-11-19,3.5025,-6.6975,0.0,0.0,13.1041975,11,1,0,weather,offseason
2021-11-20,2.4525,-3.2975001,0.0,0.0,8.942214,11,0,0,weather,offseason
2021-11-21,1.4525001,-4.2975,0.0,0.0,6.6185193,11,0,0,weather,offseason
2021-11-22,1.3525001,-8.9475,0.0,0.0,7.754637,11,0,0,weather,offseason
2021-11-23,3.6525002,-2.6475,0.0,0.0,10.823973,11,0,0,weather,offseason
2021-11-24,0.7025001,-5.8475,0.0,0.0,6.489992,11,0,0,weather,offseason
2021-11-25,-0.7474998,-9.6475,0.0,0.0,6.638072,11,0,0,weather,offseason
2021-11-26,2.5525,-4.7975,0.0,0.0,10.799999,11,1,0,weather,offseason
2021-11-27,2.1525002,-6.9975004,0.0,0.0,11.525623,11,0,0,weather,offseason
2021-11-28,1.7525,-8.0475,0.0,0.0,12.682018,11,0,0,weather,offseason
2021-11-29,4.8025002,-6.1475,0.0,0.0,12.758432,11,0,0,weather,offseason
2021-11-30,7.3025,-6.0975,0.0,0.0,10.233123,11,0,0,weather,offseason
2021-12-01,5.1525,-3.6475,0.0,0.0,11.923557,12,0,0,weather,offseason
2021-12-02,2.7025,-4.6475,0.0,0.0,9.504273,12,0,0,weather,offseason
2021-12-03,5.0025,-3.4475002,0.0,0.0,12.55879,12,0,0,weather,offseason
2021-12-04,4.7525,-6.2475004,2.03,2.8000002,15.315873,12,0,0,weather,offseason
2021-12-05,-2.5475001,-9.2475,1.3300003,1.9000002,10.636766,12,0,0,weather,offseason
2021-12-06,-1.2474998,-11.6975,0.0,0.0,8.39657,12,0,0,weather,offseason
2021-12-07,-1.3974999,-9.8475,0.35,0.5,10.883676,12,0,0,weather,offseason
2021-12-08,-3.0974998,-7.3475,0.42000002,0.6,8.311245,12,0,0,weather,offseason
2021-12-09,-5.8475,-10.1475,0.0,0.0,5.904439,12,1,0,weather,offseason
2021-12-10,-4.5475,-10.0975,0.0,0.0,5.8603754,12,0,0,weather,offseason
2021-12-11,-1.7474998,-7.3975,0.0,0.0,7.9932966,12,0,0,weather,offseason
2021-12-12,-1.3475,-14.597501,0.0,0.0,15.94601,12,0,0,weather,offseason
2021-12-13,-2.6975002,-15.0475,2.8,4.0,14.336861,12,0,0,weather,offseason
2021-12-14,-5.7475,-17.797499,0.0,0.0,16.171976,12,0,0,weather,offseason
2021-12-15,-4.9975,-15.847501,0.0,0.0,11.91812,12,0,0,calendar,offseason
2021-12-16,-5.9975,-17.047499,0.0,0.0,9.904906,12,1,0,calendar,offseason
2021-12-17,-7.9475,-15.847501,0.0,0.0,8.161764,12,1,0,calendar,offseason
2021-12-18,-7.4975004,-13.8975,0.0,0.0,6.1094027,12,0,0,calendar,offseason
2021-12-19,-4.4475,-9.9475,0.0,0.0,4.6102495,12,0,0,calendar,offseason
2021-12-20,-4.5475,-8.6975,0.07,0.1,4.8433046,12,1,0,calendar,offseason
2021-12-21,-5.0475,-9.9475,0.0,0.0,5.1919937,12,1,0,calendar,offseason
2021-12-22,-3.1975002,-6.6475,0.48999998,0.70000005,6.151683,12,1,0,calendar,offseason
2021-12-23,-6.3975,-11.1975,0.42,0.6,6.989936,12,0,0,calendar,offseason
2021-12-24,-4.8475,-10.8975,0.0,0.0,6.725354,12,1,0,calendar,offseason
2021-12-25,-4.2475,-8.2975,0.35,0.6,8.311245,12,0,0,calendar,offseason
2021-12-26,-6.2974997,-10.7475,0.0,0.0,9.693296,12,1,0,calendar,offseason
2021-12-27,-7.4475,-16.1475,0.0,0.0,12.496718,12,1,0,calendar,offseason
2021-12-28,-9.1475,-12.7975,0.0,0.0,7.9932966,12,1,0,calendar,offseason
2021-12-29,-8.7475,-14.1475,0.0,0.0,6.6087217,12,1,0,calendar,offseason
2021-12-30,-6.0475,-11.6475,0.0,0.0,7.10031,12,1,0,calendar,offseason
2021-12-31,-4.3975,-9.4975,0.0,0.0,7.7879906,12,1,0,calendar,offseason
2022-01-01,-3.5974998,-8.2475,0.97999996,1.4000002,7.8954163,1,1,0,calendar,offseason
2022-01-02,-3.4475002,-9.5975,0.21000001,0.3,6.130579,1,0,0,calendar,offseason
2022-01-03,-0.09749997,-5.0475,2.17,3.1,10.805998,1,1,0,calendar,offseason
2022-01-04,0.30250013,-7.5474997,9.170001,13.1,10.587917,1,1,0,calendar,offseason
2022-01-05,-3.7475,-9.3475,1.8200003,2.5999997,9.021574,1,0,0,calendar,offseason
2022-01-06,-2.3975,-10.1475,0.0,0.0,13.1041975,1,0,0,calendar,offseason
2022-01-07,-1.8475,-10.6475,0.14,0.2,14.113652,1,0,0,calendar,offseason
2022-01-08,-4.1975,-10.8975,1.47,2.1000001,12.43434,1,0,0,calendar,offseason
2022-01-09,-4.7975,-10.1475,0.90999997,1.3000001,9.83268,1,1,0,documented,offseason
2022-01-10,-9.3975,-13.2975,0.0,0.0,6.989936,1,1,0,documented,offseason
2022-01-11,-12.5475,-15.2475,0.0,0.0,4.6800003,1,1,0,documented,offseason
2022-01-12,-7.9475,-13.0975,0.0,0.0,6.519877,1,1,0,documented,offseason
2022-01-13,-8.9475,-12.6475,0.0,0.0,5.8048253,1,1,1,calendar,offseason
2022-01-14,-10.0975,-15.197499,0.0,0.0,4.510787,1,0,0,calendar,offseason
2022-01-15,-5.2475,-10.7975,0.0,0.0,5.4833565,1,1,0,calendar,offseason
2022-01-16,-2.1475,-8.2975,0.21000001,0.3,4.68,1,1,0,calendar,offseason
2022-01-17,-4.7975,-9.9975,0.0,0.0,5.3517847,1,1,0,calendar,offseason
2022-01-18,-2.4975,-10.4475,0.28,0.3,6.439876,1,1,0,calendar,offseason
2022-01-19,-4.6475,-8.5475,0.7,1.0,4.1046314,1,1,0,calendar,offseason
2022-01-20,-5.6975,-10.9475,0.0,0.0,7.289444,1,1,0,calendar,offseason
2022-01-21,-5.1475,-9.5475,1.4700003,2.1000001,9.449572,1,0,0,calendar,offseason
2022-01-22,-3.4475002,-8.2475,1.2600001,1.6000003,8.473393,1,1,0,calendar,offseason
2022-01-23,-5.9475,-8.9975,0.90999997,1.3000001,6.2145634,1,1,0,calendar,offseason
2022-01-24,-7.1975,-10.8975,0.42,0.6,5.4477882,1,0,0,calendar,offseason
2022-01-25,-9.5475,-13.0475,0.0,0.0,5.0528407,1,0,0,calendar,offseason
2022-01-26,-10.3975,-15.3975,0.0,0.0,4.73506,1,0,0,calendar,offseason
2022-01-27,-8.0475,-16.2475,0.0,0.0,5.6002855,1,0,0,calendar,offseason
2022-01-28,-4.9975,-10.3975,0.77,1.1,8.089993,1,1,0,calendar,offseason
2022-01-29,-4.0975,-12.2975,0.0,0.0,7.491114,1,1,0,calendar,offseason
2022-01-30,-5.3475,-9.7475,0.56,0.8000001,8.78872,1,1,0,calendar,offseason
2022-01-31,-7.8475,-12.2975,0.42,0.6,5.95906,1,1,0,calendar,offseason
2022-02-01,-3.0475001,-12.0475,0.97999996,1.4,7.8625183,2,1,0,calendar,offseason
2022-02-02,-4.7975,-7.4475,1.5400003,2.2,6.989936,2,1,0,calendar,offseason
2022-02-03,-7.0975,-10.6475,0.63,0.90000004,6.696387,2,1,0,calendar,offseason
2022-02-04,-9.5975,-14.0475,0.0,0.0,5.634891,2,1,0,calendar,offseason
2022-02-05,-1.6474999,-11.2975,0.7,1.0000001,11.159999,2,1,0,calendar,offseason
2022-02-06,-3.8975,-7.4475,1.4,2.0,9.504273,2,1,0,calendar,offseason
2022-02-07,-5.1975,-9.7975,0.28,0.4,11.620809,2,1,0,calendar,offseason
2022-02-08,-6.4975004,-11.2475,0.0,0.0,10.00256,2,1,0,calendar,offseason
2022-02-09,-7.8475,-13.0475,0.0,0.0,6.28713,2,0,0,calendar,offseason
2022-02-10,-8.4975,-13.9975,0.0,0.0,4.3349743,2,1,0,calendar,offseason
2022-02-11,-4.1475,-11.8475,0.0,0.0,5.154415,2,1,0,calendar,offseason
2022-02-12,-2.3975,-6.5975,0.0,0.0,7.9932976,2,1,0,calendar,offseason
2022-02-13,-2.4475002,-6.0975,0.0,0.0,9.0,2,0,0,calendar,offseason
2022-02-14,-4.5475,-7.8475,0.0,0.0,11.367109,2,1,0,calendar,offseason
2022-02-15,-5.4975,-8.5475,0.0,0.0,10.446206,2,1,0,calendar,offseason
2022-02-16,-4.8975,-11.1975,0.0,0.0,11.620809,2,1,0,calendar,offseason
2022-02-17,-4.3475,-9.5975,0.0,0.0,12.88981,2,1,0,calendar,offseason
2022-02-18,-5.7475,-10.4475,0.0,0.0,5.0142193,2,1,0,documented,offseason
2022-02-19,-6.1475,-11.6975,0.0,0.0,6.9153743,2,1,0,documented,offseason
2022-02-20,-7.0474997,-13.5475,0.0,0.0,7.968939,2,1,0,documented,offseason
2022-02-21,-1.8475,-9.5975,1.1200001,1.5000001,9.0,2,0,0,calendar,offseason
2022-02-22,-1.6974999,-5.9475,1.26,1.8000001,8.669949,2,0,0,calendar,offseason
2022-02-23,-3.4975,-5.9975,0.42,0.6,5.495161,2,1,0,calendar,offseason
2022-02-24,-4.4975,-8.2475,0.48999998,0.8000001,8.78872,2,0,0,calendar,offseason
2022-02-25,-3.6475,-9.0475,0.7,1.0,12.594856,2,1,0,calendar,offseason
2022-02-26,-6.2974997,-10.3475,0.63,0.90000004,5.634891,2,1,0,calendar,offseason
2022-02-27,-4.1475,-11.1975,0.0,0.0,6.12,2,1,0,calendar,offseason
2022-02-28,-2.0475001,-6.2974997,0.0,0.0,9.826088,2,0,0,calendar,offseason
2022-03-01,-2.1975002,-6.7974997,0.0,0.0,9.693296,3,1,0,calendar,offseason
2022-03-02,-1.0975,-6.2475004,0.07,0.1,10.514218,3,0,0,calendar,offseason
2022-03-03,-3.2475,-6.0975,0.35,0.5,6.439876,3,0,0,calendar,offseason
2022-03-04,-2.2475,-7.9475,0.0,0.0,6.12,3,1,0,calendar,offseason
2022-03-05,1.2525,-5.7475,0.35,0.5,12.387348,3,0,0,calendar,offseason
2022-03-06,-1.4974998,-7.0975,0.70000005,1.0,12.475961,3,1,0,calendar,offseason
2022-03-07,-2.1475,-6.1975,0.07,0.1,7.491114,3,1,0,calendar,offseason
2022-03-08,-0.09749997,-4.5475,0.0,0.0,10.00256,3,1,0,calendar,offseason
2022-03-09,-0.9974998,-5.2475,0.0,0.0,8.161764,3,1,0,calendar,offseason
2022-03-10,-1.3475,-6.0975,0.0,0.0,5.8603754,3,0,0,calendar,offseason
2022-03-11,0.7025001,-4.9975,0.0,0.0,5.3999996,3,0,0,calendar,offseason
2022-03-12,2.0525,-3.3975,0.0,0.0,4.5820518,3,1,0,calendar,offseason
2022-03-13,3.3025002,-0.9974998,0.0,0.0,5.3517847,3,1,0,calendar,offseason
2022-03-14,4.7525,-0.24749982,0.0,0.0,5.1919937,3,1,0,calendar,offseason
2022-03-15,5.6525,-1.3974999,0.0,0.0,6.1094027,3,1,0,calendar,offseason
2022-03-16,7.6025,0.65250003,0.0,0.0,6.763786,3,0,0,calendar,offseason
2022-03-17,8.5525,1.2025001,0.0,0.0,13.5515,3,1,0,calendar,offseason
2022-03-18,7.6025,-0.14749992,0.0,0.0,14.264361,3,1,0,calendar,offseason
2022-03-19,5.3525,-1.9974998,0.0,0.0,14.264361,3,1,0,calendar,offseason
2022-03-20,4.6525,-2.6475,0.0,0.0,9.449572,3,1,0,calendar,offseason
2022-03-21,7.4025,-0.49749982,0.0,0.0,10.829958,3,0,0,calendar,offseason
2022-03-22,7.8025,0.25250006,0.0,0.0,12.324414,3,1,0,calendar,offseason
2022-03-23,3.7025,-1.9474999,1.26,1.9000002,9.1641035,3,0,0,calendar,offseason
2022-03-24,4.6025,-3.3474998,0.07,0.1,9.422101,3,1,0,calendar,offseason
2022-03-25,6.8025,-3.8474998,0.0,0.0,6.989936,3,0,0,calendar,offseason
2022-03-26,9.502501,-1.4474999,0.0,0.0,10.931203,3,1,0,calendar,offseason
2022-03-27,9.6525,-2.2475,0.0,0.0,10.464797,3,1,0,calendar,offseason
2022-03-28,10.9525,-3.2475,0.0,0.0,11.966953,3,0,0,calendar,offseason
2022-03-29,9.4525,-0.7474998,0.0,0.0,10.805999,3,1,0,calendar,offseason
2022-03-30,9.4525,-0.39749992,0.0,0.0,10.630672,3,0,0,calendar,offseason
2022-03-31,11.5025,0.5525001,0.0,0.0,4.2136917,3,1,0,calendar,offseason
2022-04-01,13.4525,1.4525001,0.0,0.0,13.450708,4,0,0,weather,offseason
2022-04-02,8.3025,-0.44749987,0.0,0.0,9.3876505,4,0,0,weather,offseason
2022-04-03,10.2525,1.3525001,0.0,0.0,6.489992,4,0,0,weather,offseason
2022-04-04,11.0525,2.7525,0.0,0.0,5.771239,4,0,0,weather,offseason
2022-04-05,10.9525,3.7025,0.0,0.0,5.3999996,4,0,0,weather,offseason
2022-04-06,10.6025,2.0525,0.0,0.0,6.792466,4,0,0,weather,offseason
2022-04-07,11.5525,0.9525001,0.0,0.0,6.1094027,4,0,0,weather,offseason
2022-04-08,10.3525,2.2525,0.0,0.0,7.9932966,4,0,0,weather,offseason
2022-04-09,11.0025,-1.0975,0.21000001,0.3,6.489992,4,0,0,weather,offseason
2022-04-10,13.0525,1.1025001,0.0,0.0,5.8603754,4,1,0,weather,offseason
2022-04-11,12.4525,4.2025,0.0,0.0,6.193674,4,1,0,weather,offseason
2022-04-12,11.2525,2.0025,0.0,0.0,6.618519,4,0,0,weather,offseason
2022-04-13,6.4025,1.1025001,0.28,0.4,6.9153743,4,0,0,weather,offseason
2022-04-14,9.1025,-1.9474999,0.56000006,0.8,7.771331,4,0,0,weather,offseason
2022-04-15,8.6525,0.15250003,0.21000001,0.3,7.5685663,4,0,0,weather,offseason
2022-04-16,10.5025,-2.2975001,0.0,0.0,7.69592,4,0,0,weather,offseason
2022-04-17,12.1525,0.9525001,0.0,0.0,6.9527545,4,0,1,weather,offseason
2022-04-18,12.3025,3.2025,0.0,0.0,7.6367526,4,0,0,weather,offseason
2022-04-19,11.2025,2.1025,0.0,0.0,8.759178,4,0,0,weather,offseason
2022-04-20,10.9525,2.9525,0.14,0.2,8.350138,4,0,0,weather,offseason
2022-04-21,8.8525,1.5025,0.63,0.9000001,6.1305785,4,0,0,weather,offseason
2022-04-22,8.5525,-2.1975002,0.21000001,0.3,8.049845,4,0,0,weather,offseason
2022-04-23,10.0025,-3.4975,0.0,0.0,7.5685663,4,1,0,weather,offseason
2022-04-24,11.6025,-0.49749982,0.90999997,1.3000001,7.7043357,4,0,1,weather,offseason
2022-04-25,10.3525,1.2525,0.0,0.0,5.991594,4,0,0,weather,offseason
2022-04-26,13.2525,1.9525001,0.0,0.0,6.924738,4,0,0,weather,offseason
2022-04-27,13.5025,5.0025,0.0,0.2,9.360001,4,0,0,weather,offseason
2022-04-28,12.6525,2.4525,0.07,0.1,8.350138,4,0,0,weather,offseason
2022-04-29,14.0525,3.1525002,1.05,2.1,10.8955765,4,0,1,weather,offseason
2022-04-30,14.7025,1.2525,0.14,0.2,9.511088,4,0,0,weather,offseason
2022-05-01,16.702501,3.0525002,0.0,0.0,8.707237,5,0,0,weather,offseason
2022-05-02,16.5525,6.2525,0.07,0.4,10.883676,5,0,0,weather,offseason
2022-05-03,13.8025,4.2025,0.98,2.3000002,6.924738,5,0,0,weather,offseason
2022-05-04,12.2025,2.9025002,1.5400001,2.5,8.4042845,5,1,0,weather,offseason
2022-05-05,12.6025,-0.047499895,0.07,0.6,11.304229,5,0,0,weather,offseason
2022-05-06,13.7025,1.3025,0.0,0.2,8.669949,5,0,0,weather,offseason
2022-05-07,15.1525,4.0525002,0.0,0.1,9.0,5,0,0,weather,offseason
2022-05-08,16.5025,7.0025,0.0,0.0,10.383987,5,0,0,weather,offseason
2022-05-09,16.6525,2.3025,0.0,0.0,9.387651,5,0,0,weather,offseason
2022-05-10,17.9025,5.1525,0.0,0.0,8.534353,5,0,0,weather,offseason
2022-05-11,16.202501,7.7025,0.0,0.0,9.504272,5,0,0,weather,offseason
2022-05-12,17.452501,6.3525,0.0,0.0,12.031756,5,1,0,weather,offseason
2022-05-13,18.552502,3.3525,0.0,0.0,14.529915,5,0,0,weather,offseason
